user_id,segment,total_orders,total_spend,cancellation_rate,total_events,viewed_products,completed_orders
U002207,2,2.0,1573.99,0.0,9.0,9.0,1.0
U002208,1,1.0,508.65,0.0,7.0,7.0,0.0
U002209,3,5.0,1047.74,0.0,11.0,11.0,1.0
U002210,3,4.0,4233.27,0.5,8.0,8.0,0.0
U002211,0,2.0,568.37,1.0,12.0,12.0,0.0
U002212,2,1.0,758.63,0.0,11.0,11.0,0.0
U002213,1,1.0,507.58,0.0,5.0,5.0,0.0
U002214,1,1.0,74.37,0.0,5.0,5.0,0.0
U002215,1,2.0,678.83,0.0,7.0,7.0,0.0
U002216,1,2.0,1310.1399999999999,0.0,7.0,7.0,0.0
U002217,1,1.0,8.99,0.0,7.0,7.0,0.0
U002218,0,2.0,781.51,1.0,4.0,4.0,0.0
U002219,1,1.0,244.91,0.0,6.0,6.0,0.0
U002220,0,3.0,1815.58,0.3333333333333333,8.0,8.0,0.0
U002221,3,3.0,3821.3700000000003,0.3333333333333333,6.0,6.0,0.0
U002222,3,3.0,5918.860000000001,0.3333333333333333,6.0,6.0,2.0
U002223,2,3.0,1770.8200000000002,0.0,13.0,12.0,1.0
U002224,2,1.0,1272.5,0.0,11.0,11.0,0.0
U002225,1,0.0,0.0,0.0,8.0,8.0,0.0
U002226,1,1.0,127.41,0.0,8.0,8.0,0.0
U002227,3,7.0,2007.91,0.14285714285714285,7.0,7.0,0.0
U002228,1,1.0,180.71,0.0,4.0,4.0,1.0
U002229,1,0.0,0.0,0.0,7.0,7.0,0.0
U002230,1,2.0,1294.9,0.0,7.0,7.0,1.0
U002231,2,2.0,656.56,0.5,11.0,11.0,0.0
U002232,1,3.0,1611.6299999999999,0.0,7.0,7.0,0.0
U002233,0,1.0,3553.06,1.0,9.0,9.0,0.0
U002234,1,1.0,2.83,0.0,3.0,3.0,0.0
U002235,0,2.0,1754.65,1.0,5.0,5.0,0.0
U002236,2,1.0,1708.25,0.0,13.0,13.0,0.0
U002237,2,3.0,359.5,0.3333333333333333,11.0,11.0,1.0
U002238,1,2.0,389.14,0.0,4.0,4.0,1.0
U002239,0,2.0,1537.97,0.5,8.0,8.0,0.0
U002240,3,4.0,2344.83,0.0,11.0,11.0,2.0
U002241,2,1.0,957.21,0.0,9.0,9.0,0.0
U002242,1,1.0,169.85,0.0,8.0,8.0,0.0
U002243,2,1.0,880.38,0.0,9.0,9.0,0.0
U002244,2,2.0,756.47,0.0,13.0,13.0,0.0
U002245,0,1.0,40.54,1.0,7.0,7.0,0.0
U002246,2,1.0,240.84,0.0,11.0,11.0,0.0
U002247,1,2.0,4024.9399999999996,0.0,4.0,4.0,0.0
U002248,3,3.0,675.12,0.0,5.0,5.0,2.0
U002249,0,3.0,567.14,0.6666666666666666,8.0,8.0,0.0
U002250,0,1.0,286.85,1.0,6.0,6.0,0.0
U002251,0,3.0,1205.07,0.3333333333333333,9.0,9.0,0.0
U002252,1,3.0,585.9100000000001,0.0,4.0,4.0,1.0
U002253,2,0.0,0.0,0.0,11.0,11.0,0.0
U002254,2,0.0,0.0,0.0,13.0,13.0,0.0
U002255,3,5.0,3376.85,0.2,7.0,7.0,0.0
U002256,1,2.0,191.20999999999998,0.0,6.0,6.0,0.0
U002257,0,3.0,2105.38,0.3333333333333333,7.0,7.0,0.0
U002258,3,3.0,1830.46,0.0,6.0,6.0,1.0
U002259,1,2.0,908.03,0.0,7.0,7.0,1.0
U002260,3,4.0,2226.2599999999998,0.25,6.0,6.0,1.0
U002261,1,2.0,1061.93,0.0,8.0,8.0,0.0
U002262,0,1.0,1211.68,1.0,8.0,8.0,0.0
U002263,0,1.0,367.8,1.0,5.0,5.0,0.0
U002264,2,4.0,1605.11,0.0,10.0,10.0,0.0
U002265,2,0.0,0.0,0.0,14.0,14.0,0.0
U002266,2,1.0,151.81,0.0,12.0,12.0,0.0
U002267,3,6.0,1858.6,0.0,7.0,7.0,0.0
U002268,0,2.0,1407.6299999999999,0.5,9.0,9.0,0.0
U002269,1,1.0,311.12,0.0,7.0,7.0,0.0
U002270,3,4.0,1412.55,0.25,8.0,8.0,0.0
U002271,3,3.0,1107.6399999999999,0.0,7.0,7.0,1.0
U002272,1,1.0,40.24,0.0,8.0,8.0,0.0
U002273,2,1.0,1474.87,0.0,13.0,12.0,0.0
U002274,2,0.0,0.0,0.0,9.0,9.0,0.0
U002275,1,1.0,53.16,0.0,8.0,8.0,0.0
U002276,1,2.0,219.96,0.0,7.0,7.0,1.0
U002277,1,1.0,1511.3,0.0,6.0,6.0,0.0
U002278,3,4.0,3961.7200000000003,0.5,12.0,12.0,1.0
U002279,3,6.0,2382.3,0.0,10.0,10.0,2.0
U002280,2,1.0,1267.31,0.0,13.0,13.0,0.0
U002281,2,1.0,177.92,0.0,9.0,9.0,0.0
U002282,2,0.0,0.0,0.0,9.0,9.0,0.0
U002283,1,2.0,798.6800000000001,0.0,7.0,7.0,1.0
U002284,2,0.0,0.0,0.0,12.0,12.0,0.0
U002285,2,1.0,2284.29,0.0,10.0,10.0,0.0
U002286,3,4.0,3494.77,0.25,8.0,8.0,0.0
U002287,2,3.0,1430.98,0.3333333333333333,10.0,10.0,0.0
U002288,3,3.0,4287.97,0.0,9.0,9.0,1.0
U002289,2,3.0,1762.62,0.0,12.0,12.0,1.0
U002290,2,3.0,2942.71,0.3333333333333333,13.0,13.0,0.0
U002291,3,3.0,3181.64,0.0,5.0,5.0,1.0
U002292,2,1.0,150.4,0.0,10.0,10.0,0.0
U002293,2,2.0,1047.02,0.0,10.0,10.0,0.0
U002294,0,2.0,518.4200000000001,0.5,5.0,5.0,0.0
U002295,1,2.0,1947.83,0.0,5.0,5.0,0.0
U002296,2,1.0,177.51,0.0,9.0,9.0,1.0
U002297,1,1.0,102.79,0.0,8.0,8.0,0.0
U002298,1,3.0,599.3,0.0,3.0,3.0,0.0
U002299,1,2.0,816.0899999999999,0.0,8.0,8.0,1.0
U002300,1,0.0,0.0,0.0,5.0,5.0,0.0
U002301,3,2.0,2750.3300000000004,0.5,5.0,5.0,1.0
U002302,1,3.0,1385.97,0.0,5.0,5.0,0.0
U002303,0,1.0,346.58,1.0,3.0,3.0,0.0
U002304,3,3.0,2578.7999999999997,0.0,10.0,10.0,1.0
U002305,1,1.0,205.36,0.0,6.0,6.0,0.0
U002306,1,0.0,0.0,0.0,5.0,5.0,0.0
U002307,2,1.0,296.42,0.0,9.0,9.0,1.0
U002308,2,0.0,0.0,0.0,10.0,10.0,0.0
U002309,1,2.0,95.49,0.0,8.0,8.0,0.0
U002310,1,1.0,598.42,0.0,8.0,8.0,1.0
U002311,3,2.0,2308.42,0.0,9.0,9.0,1.0
U002312,1,1.0,41.55,0.0,8.0,8.0,1.0
U002313,1,1.0,872.48,0.0,6.0,6.0,1.0
U002314,2,0.0,0.0,0.0,11.0,11.0,0.0
U002315,3,5.0,1606.22,0.4,7.0,7.0,3.0
U002316,1,1.0,2789.19,0.0,6.0,6.0,0.0
U002317,2,1.0,6.79,0.0,12.0,12.0,0.0
U002318,0,3.0,671.5,0.6666666666666666,11.0,11.0,0.0
U002319,1,1.0,2038.87,0.0,6.0,6.0,0.0
U002320,2,2.0,303.09,0.0,9.0,9.0,0.0
U002321,3,4.0,3213.16,0.25,8.0,8.0,1.0
U002322,1,3.0,1189.3899999999999,0.0,5.0,5.0,0.0
U002323,1,3.0,301.52,0.0,7.0,7.0,1.0
U002324,1,2.0,537.45,0.0,5.0,5.0,1.0
U002325,1,1.0,212.46,0.0,6.0,6.0,0.0
U002326,1,1.0,961.44,0.0,6.0,6.0,0.0
U002327,0,1.0,669.69,1.0,8.0,8.0,0.0
U002328,1,1.0,458.59,0.0,7.0,7.0,0.0
U002329,3,5.0,3269.38,0.6,12.0,12.0,1.0
U002330,2,0.0,0.0,0.0,9.0,9.0,0.0
U002331,3,2.0,1277.92,0.0,8.0,8.0,2.0
U002332,2,1.0,197.07,0.0,12.0,12.0,0.0
U002333,1,2.0,162.18,0.0,4.0,4.0,0.0
U002334,2,3.0,204.32,0.0,14.0,13.0,1.0
U002335,1,1.0,1429.08,0.0,6.0,6.0,0.0
U002336,3,2.0,1379.46,0.0,8.0,8.0,2.0
U002337,2,1.0,64.46,0.0,11.0,11.0,1.0
U002338,1,0.0,0.0,0.0,6.0,6.0,0.0
U002339,0,2.0,700.8399999999999,0.5,8.0,8.0,0.0
U002340,0,2.0,208.95,0.5,10.0,10.0,0.0
U002341,0,3.0,1438.04,0.3333333333333333,7.0,7.0,0.0
U002342,0,3.0,3883.16,0.6666666666666666,11.0,11.0,0.0
U002343,0,1.0,486.87,1.0,9.0,9.0,0.0
U002344,1,4.0,2204.98,0.25,2.0,2.0,0.0
U002345,0,3.0,1630.3700000000001,0.6666666666666666,10.0,10.0,0.0
U002346,3,3.0,2405.39,0.0,10.0,10.0,1.0
U002347,1,2.0,579.61,0.0,7.0,7.0,0.0
U002348,1,1.0,26.54,0.0,8.0,8.0,0.0
U002349,1,0.0,0.0,0.0,7.0,7.0,0.0
U002350,1,1.0,89.07,0.0,4.0,4.0,0.0
U002351,1,1.0,1346.05,0.0,7.0,7.0,0.0
U002352,3,3.0,4595.85,0.3333333333333333,6.0,6.0,0.0
U002353,1,1.0,21.73,0.0,8.0,8.0,0.0
U002354,1,1.0,78.38,0.0,5.0,5.0,0.0
U002355,2,1.0,1418.14,0.0,11.0,11.0,0.0
U002356,2,4.0,1677.91,0.0,10.0,10.0,0.0
U002357,0,1.0,1584.36,1.0,11.0,11.0,0.0
U002358,2,1.0,4359.57,0.0,10.0,10.0,0.0
U002359,0,2.0,348.88,0.5,8.0,8.0,0.0
U002360,3,5.0,4313.7300000000005,0.0,7.0,7.0,2.0
U002361,1,2.0,128.65,0.0,5.0,5.0,0.0
U002362,3,4.0,4206.23,0.25,3.0,3.0,1.0
U002363,2,1.0,2619.06,0.0,9.0,9.0,0.0
U002364,1,1.0,24.1,0.0,6.0,6.0,0.0
U002365,0,1.0,2980.46,1.0,2.0,2.0,0.0
U002366,2,1.0,516.98,0.0,9.0,9.0,0.0
U002367,0,2.0,248.48,0.5,10.0,10.0,0.0
U002368,1,2.0,307.11,0.0,4.0,4.0,0.0
U002369,3,3.0,3320.72,0.0,10.0,10.0,0.0
U002370,1,1.0,392.25,0.0,7.0,7.0,1.0
U002371,2,2.0,797.5699999999999,0.0,9.0,9.0,0.0
U002372,2,3.0,185.62,0.3333333333333333,9.0,9.0,1.0
U002373,2,1.0,61.82,0.0,10.0,10.0,0.0
U002374,1,2.0,909.3399999999999,0.0,6.0,6.0,0.0
U002375,2,0.0,0.0,0.0,13.0,13.0,0.0
U002376,3,5.0,7332.01,0.2,12.0,12.0,1.0
U002377,3,3.0,3531.8899999999994,0.0,8.0,8.0,3.0
U002378,0,1.0,122.1,1.0,5.0,5.0,0.0
U002379,2,1.0,754.84,0.0,9.0,9.0,1.0
U002380,2,0.0,0.0,0.0,10.0,10.0,0.0
U002381,3,4.0,5153.1,0.25,11.0,11.0,1.0
U002382,0,2.0,1484.99,0.5,7.0,7.0,1.0
U002383,3,4.0,1781.0600000000002,0.5,10.0,10.0,1.0
U002384,2,3.0,494.27,0.3333333333333333,10.0,10.0,0.0
U002385,0,3.0,1226.29,0.3333333333333333,6.0,6.0,0.0
U002386,1,2.0,343.22,0.0,7.0,7.0,1.0
U002387,2,0.0,0.0,0.0,10.0,10.0,0.0
U002388,2,1.0,5.11,0.0,14.0,14.0,1.0
U002389,2,1.0,1623.86,0.0,11.0,11.0,1.0
U002390,2,1.0,1781.38,0.0,13.0,13.0,0.0
U002391,2,2.0,505.27,0.5,12.0,12.0,1.0
U002392,1,4.0,1175.78,0.25,5.0,5.0,0.0
U002393,3,2.0,1918.97,0.0,7.0,7.0,1.0
U002394,1,1.0,432.92,0.0,6.0,6.0,1.0
U002395,1,1.0,42.35,0.0,7.0,7.0,0.0
U002396,2,0.0,0.0,0.0,9.0,9.0,0.0
U002397,2,1.0,20.7,0.0,10.0,10.0,1.0
U002398,1,2.0,3153.63,0.0,5.0,5.0,0.0
U002399,3,5.0,2919.05,0.0,10.0,10.0,0.0
U002400,1,2.0,1840.9699999999998,0.0,5.0,5.0,0.0
U002401,1,0.0,0.0,0.0,8.0,8.0,0.0
U002402,2,1.0,835.5,0.0,9.0,9.0,0.0
U002403,2,1.0,21.38,0.0,12.0,12.0,0.0
U002404,3,7.0,2972.2200000000003,0.0,13.0,13.0,1.0
U002405,2,0.0,0.0,0.0,10.0,10.0,0.0
U002406,1,1.0,140.16,0.0,8.0,8.0,0.0
U002407,1,1.0,23.33,0.0,2.0,2.0,0.0
U002408,0,1.0,484.18,1.0,12.0,12.0,0.0
U002409,1,1.0,220.47,0.0,5.0,5.0,0.0
U002410,2,3.0,694.77,0.3333333333333333,12.0,12.0,1.0
U002411,1,2.0,1999.13,0.0,8.0,8.0,0.0
U002412,0,2.0,1654.5900000000001,0.5,5.0,5.0,1.0
U002413,0,1.0,437.81,1.0,6.0,6.0,0.0
U002414,0,3.0,659.94,1.0,12.0,12.0,0.0
U002415,0,2.0,158.07999999999998,0.5,10.0,10.0,0.0
U002416,1,0.0,0.0,0.0,8.0,8.0,0.0
U002417,3,5.0,2833.62,0.4,7.0,7.0,1.0
U002418,1,1.0,71.65,0.0,6.0,6.0,0.0
U002419,2,3.0,695.55,0.0,13.0,13.0,1.0
U002420,1,2.0,3086.8900000000003,0.0,5.0,5.0,0.0
U002421,1,3.0,916.29,0.0,6.0,6.0,1.0
U002422,2,2.0,2769.29,0.0,11.0,11.0,0.0
U002423,2,2.0,1253.11,0.5,12.0,12.0,1.0
U002424,3,1.0,4555.1,0.0,9.0,8.0,0.0
U002425,1,0.0,0.0,0.0,8.0,8.0,0.0
U002426,3,5.0,3063.37,0.2,9.0,9.0,1.0
U002427,1,1.0,1045.7,0.0,8.0,8.0,1.0
U002428,3,3.0,2265.56,0.0,6.0,6.0,1.0
U002429,3,4.0,1444.3899999999999,0.25,10.0,10.0,1.0
U002430,1,2.0,455.65,0.0,8.0,8.0,1.0
U002431,3,4.0,804.1099999999999,0.25,6.0,6.0,1.0
U002432,0,3.0,354.2,0.6666666666666666,11.0,11.0,1.0
U002433,2,1.0,855.63,0.0,12.0,12.0,0.0
U002434,1,1.0,310.09,0.0,4.0,4.0,0.0
U002435,0,2.0,700.89,0.5,8.0,8.0,0.0
U002436,3,4.0,1262.68,0.0,4.0,4.0,1.0
U002437,3,3.0,1776.65,0.3333333333333333,7.0,7.0,1.0
U002438,1,4.0,775.79,0.25,4.0,4.0,0.0
U002439,1,2.0,722.5799999999999,0.0,4.0,4.0,0.0
U002440,3,2.0,4871.46,0.0,13.0,13.0,1.0
U002441,3,4.0,4544.1,0.0,11.0,11.0,2.0
U002442,0,3.0,1421.25,0.3333333333333333,7.0,7.0,0.0
U002443,1,1.0,264.04,0.0,5.0,5.0,1.0
U002444,1,0.0,0.0,0.0,5.0,5.0,0.0
U002445,3,4.0,1755.6399999999999,0.25,9.0,9.0,1.0
U002446,3,2.0,2862.05,0.5,5.0,5.0,1.0
U002447,1,1.0,121.59,0.0,5.0,5.0,0.0
U002448,0,2.0,915.27,0.5,10.0,10.0,0.0
U002449,2,1.0,33.17,0.0,9.0,9.0,0.0
U002450,2,2.0,1294.0,0.0,9.0,9.0,1.0
U002451,1,1.0,437.22,0.0,6.0,6.0,0.0
U002452,1,1.0,201.62,0.0,4.0,4.0,0.0
U002453,3,3.0,3008.01,0.3333333333333333,8.0,8.0,0.0
U002454,1,2.0,2067.69,0.0,3.0,3.0,1.0
U002455,3,3.0,987.47,0.0,9.0,9.0,1.0
U002456,0,4.0,817.08,0.5,7.0,7.0,0.0
U002457,1,0.0,0.0,0.0,4.0,4.0,0.0
U002458,2,1.0,492.82,0.0,10.0,10.0,0.0
U002459,1,1.0,368.75,0.0,6.0,6.0,0.0
U002460,2,3.0,338.79999999999995,0.0,10.0,10.0,1.0
U002461,3,5.0,1774.67,0.4,8.0,8.0,0.0
U002462,1,1.0,919.54,0.0,7.0,7.0,0.0
U002463,2,0.0,0.0,0.0,14.0,14.0,0.0
U002464,1,3.0,1786.8000000000002,0.0,3.0,3.0,0.0
U002465,3,5.0,2157.25,0.0,12.0,12.0,2.0
U002466,3,4.0,1229.51,0.0,7.0,7.0,1.0
U002467,1,0.0,0.0,0.0,7.0,7.0,0.0
U002468,1,1.0,97.46,0.0,7.0,7.0,0.0
U002469,3,4.0,1870.57,0.25,9.0,9.0,1.0
U002470,1,1.0,522.18,0.0,5.0,5.0,1.0
U002471,1,3.0,1048.0,0.0,7.0,7.0,0.0
U002472,1,1.0,238.66,0.0,5.0,5.0,0.0
U002473,3,3.0,1000.4200000000001,0.0,10.0,10.0,2.0
U002474,1,0.0,0.0,0.0,4.0,4.0,0.0
U002475,2,0.0,0.0,0.0,9.0,9.0,0.0
U002476,2,3.0,1423.84,0.0,9.0,9.0,0.0
U002477,2,3.0,2105.44,0.0,15.0,15.0,1.0
U002478,3,3.0,2226.96,0.0,10.0,10.0,1.0
U002479,1,2.0,380.3,0.0,4.0,4.0,1.0
U002480,0,1.0,117.21,1.0,10.0,10.0,0.0
U002481,2,3.0,1440.69,0.0,10.0,10.0,1.0
U002482,0,1.0,316.15,1.0,8.0,8.0,0.0
U002483,0,1.0,180.9,1.0,8.0,8.0,0.0
U002484,0,2.0,346.53000000000003,0.5,6.0,6.0,1.0
U002485,1,2.0,845.4200000000001,0.0,6.0,6.0,1.0
U002486,1,1.0,390.1,0.0,7.0,7.0,1.0
U002487,1,2.0,1142.4,0.0,7.0,7.0,1.0
U002488,1,1.0,559.13,0.0,7.0,7.0,0.0
U002489,0,2.0,1460.76,0.5,7.0,7.0,0.0
U002490,3,4.0,1398.1999999999998,0.0,5.0,5.0,1.0
U002491,0,4.0,1129.22,0.5,8.0,8.0,0.0
U002492,2,1.0,697.59,0.0,10.0,10.0,1.0
U002493,1,1.0,182.85,0.0,4.0,4.0,0.0
U002494,0,3.0,2121.68,0.3333333333333333,7.0,7.0,0.0
U002495,3,6.0,5582.55,0.3333333333333333,9.0,9.0,1.0
U002496,3,3.0,3170.5,0.6666666666666666,4.0,4.0,1.0
U002497,3,4.0,1274.2600000000002,0.25,9.0,9.0,2.0
U002498,1,2.0,2643.27,0.0,5.0,5.0,0.0
U002499,3,5.0,3385.05,0.2,8.0,8.0,1.0
U002500,1,2.0,1224.4099999999999,0.0,4.0,4.0,0.0
U002501,0,2.0,1011.59,0.5,7.0,7.0,0.0
U002502,3,4.0,1903.73,0.25,6.0,6.0,0.0
U002503,0,3.0,1566.5700000000002,0.3333333333333333,6.0,5.0,0.0
U002504,2,1.0,165.21,0.0,12.0,12.0,0.0
U002505,1,0.0,0.0,0.0,6.0,6.0,0.0
U002506,1,1.0,728.97,0.0,8.0,8.0,0.0
U002507,1,0.0,0.0,0.0,4.0,4.0,0.0
U002508,3,2.0,4939.030000000001,0.0,8.0,8.0,1.0
U002509,1,1.0,149.44,0.0,9.0,8.0,0.0
U002510,2,1.0,183.58,0.0,10.0,10.0,0.0
U002511,3,3.0,2121.96,0.3333333333333333,5.0,5.0,1.0
U002512,2,2.0,1999.85,0.5,11.0,11.0,0.0
U002513,2,1.0,240.64,0.0,9.0,9.0,0.0
U002514,1,0.0,0.0,0.0,7.0,7.0,0.0
U002515,2,3.0,1585.68,0.0,16.0,16.0,0.0
U002516,3,5.0,2085.88,0.4,8.0,8.0,0.0
U002517,2,1.0,619.33,0.0,12.0,12.0,0.0
U002518,0,3.0,1546.02,0.6666666666666666,10.0,10.0,0.0
U002519,1,1.0,2226.06,0.0,7.0,7.0,0.0
U002520,0,2.0,2425.17,0.5,6.0,6.0,0.0
U002521,2,1.0,129.99,0.0,14.0,14.0,0.0
U002522,2,3.0,1590.09,0.3333333333333333,12.0,12.0,1.0
U002523,0,2.0,724.78,0.5,7.0,7.0,1.0
U002524,1,1.0,258.59,0.0,6.0,6.0,0.0
U002525,1,0.0,0.0,0.0,8.0,8.0,0.0
U002526,1,2.0,636.0300000000001,0.0,7.0,7.0,0.0
U002527,2,2.0,340.44,0.0,11.0,11.0,1.0
U002528,1,2.0,1814.5099999999998,0.0,4.0,4.0,0.0
U002529,3,3.0,820.01,0.0,7.0,7.0,1.0
U002530,3,6.0,2332.96,0.16666666666666666,5.0,5.0,0.0
U002531,1,0.0,0.0,0.0,6.0,6.0,0.0
U002532,1,1.0,900.47,0.0,7.0,7.0,0.0
U002533,3,4.0,4684.59,0.25,11.0,10.0,1.0
U002534,2,3.0,2224.8,0.0,11.0,11.0,1.0
U002535,0,3.0,2896.01,1.0,10.0,10.0,0.0
U002536,0,1.0,214.76,1.0,12.0,12.0,0.0
U002537,1,2.0,3013.34,0.0,5.0,5.0,0.0
U002538,2,1.0,189.71,0.0,9.0,9.0,1.0
U002539,2,1.0,21.06,0.0,12.0,12.0,0.0
U002540,0,4.0,868.19,0.75,5.0,5.0,0.0
U002541,2,1.0,63.71,0.0,13.0,13.0,0.0
U002542,0,2.0,2267.78,1.0,8.0,8.0,0.0
U002543,1,2.0,433.11,0.0,8.0,8.0,0.0
U002544,0,2.0,2610.08,0.5,6.0,6.0,0.0
U002545,0,3.0,915.21,0.6666666666666666,5.0,5.0,0.0
U002546,2,2.0,1182.15,0.0,11.0,11.0,1.0
U002547,1,0.0,0.0,0.0,8.0,8.0,0.0
U002548,2,0.0,0.0,0.0,11.0,11.0,0.0
U002549,0,4.0,1429.4,0.75,8.0,8.0,0.0
U002550,1,0.0,0.0,0.0,5.0,5.0,0.0
U002551,2,1.0,18.37,0.0,11.0,11.0,0.0
U002552,2,1.0,376.14,0.0,10.0,10.0,0.0
U002553,3,3.0,4602.1,0.3333333333333333,7.0,7.0,1.0
U002554,1,2.0,826.6600000000001,0.0,6.0,6.0,0.0
U002555,2,1.0,2128.79,0.0,12.0,12.0,0.0
U002556,1,2.0,725.9000000000001,0.0,3.0,3.0,0.0
U002557,2,0.0,0.0,0.0,13.0,13.0,0.0
U002558,3,3.0,2291.3100000000004,0.3333333333333333,8.0,8.0,1.0
U002559,2,2.0,1370.93,0.0,9.0,9.0,0.0
U002560,1,0.0,0.0,0.0,5.0,5.0,0.0
U002561,2,0.0,0.0,0.0,9.0,9.0,0.0
U002562,1,0.0,0.0,0.0,7.0,7.0,0.0
U002563,0,2.0,357.64,0.5,5.0,5.0,0.0
U002564,2,0.0,0.0,0.0,10.0,10.0,0.0
U002565,1,0.0,0.0,0.0,7.0,7.0,0.0
U002566,1,1.0,280.76,0.0,8.0,8.0,0.0
U002567,2,1.0,210.62,0.0,10.0,10.0,0.0
U002568,1,1.0,307.54,0.0,7.0,7.0,0.0
U002569,1,0.0,0.0,0.0,5.0,5.0,0.0
U002570,2,2.0,2577.38,0.0,10.0,10.0,0.0
U002571,2,2.0,1491.99,0.0,12.0,12.0,0.0
U002572,1,1.0,954.24,0.0,6.0,6.0,1.0
U002573,0,1.0,442.77,1.0,6.0,6.0,0.0
U002574,3,2.0,7193.34,0.5,5.0,5.0,0.0
U002575,1,3.0,1119.57,0.0,3.0,3.0,0.0
U002576,1,1.0,411.03,0.0,5.0,5.0,0.0
U002577,1,3.0,382.83,0.3333333333333333,6.0,6.0,1.0
U002578,1,2.0,1262.58,0.0,6.0,6.0,1.0
U002579,2,0.0,0.0,0.0,10.0,10.0,0.0
U002580,1,1.0,1200.52,0.0,6.0,6.0,0.0
U002581,2,1.0,423.57,0.0,9.0,9.0,0.0
U002582,0,1.0,115.51,1.0,8.0,8.0,0.0
U002583,1,0.0,0.0,0.0,8.0,8.0,0.0
U002584,0,2.0,1722.9,0.5,9.0,9.0,0.0
U002585,1,1.0,122.03,0.0,8.0,8.0,1.0
U002586,3,4.0,3300.74,0.0,7.0,7.0,0.0
U002587,0,2.0,785.29,0.5,7.0,7.0,1.0
U002588,2,1.0,817.35,0.0,13.0,13.0,1.0
U002589,1,2.0,3383.0,0.0,6.0,6.0,0.0
U002590,0,1.0,491.85,1.0,8.0,8.0,0.0
U002591,2,1.0,832.49,0.0,13.0,13.0,0.0
U002592,1,0.0,0.0,0.0,5.0,5.0,0.0
U002593,2,3.0,1073.71,0.0,9.0,9.0,0.0
U002594,1,1.0,808.3,0.0,7.0,7.0,0.0
U002595,1,1.0,961.95,0.0,8.0,8.0,0.0
U002596,0,1.0,1173.98,1.0,10.0,10.0,0.0
U002597,1,0.0,0.0,0.0,4.0,4.0,0.0
U002598,1,2.0,481.85,0.0,7.0,7.0,0.0
U002599,0,3.0,1984.25,0.6666666666666666,5.0,5.0,0.0
U002600,2,0.0,0.0,0.0,9.0,9.0,0.0
U002601,2,2.0,1571.1399999999999,0.5,12.0,12.0,0.0
U002602,3,5.0,7169.76,0.4,10.0,10.0,1.0
U002603,1,2.0,217.06,0.0,5.0,5.0,1.0
U002604,1,0.0,0.0,0.0,6.0,6.0,0.0
U002605,1,2.0,1409.8200000000002,0.0,6.0,6.0,0.0
U002606,3,3.0,4603.16,0.3333333333333333,9.0,9.0,1.0
U002607,1,2.0,1528.81,0.0,7.0,7.0,0.0
U002608,1,1.0,654.76,0.0,7.0,7.0,0.0
U002609,1,2.0,1636.98,0.0,6.0,6.0,1.0
U002610,0,1.0,546.48,1.0,9.0,9.0,0.0
U002611,2,1.0,991.52,0.0,11.0,11.0,1.0
U002612,2,2.0,1468.62,0.0,14.0,14.0,0.0
U002613,1,3.0,1784.5,0.0,8.0,8.0,0.0
U002614,3,3.0,3981.2700000000004,0.3333333333333333,8.0,8.0,0.0
U002615,2,0.0,0.0,0.0,10.0,10.0,0.0
U002616,1,0.0,0.0,0.0,6.0,6.0,0.0
U002617,1,1.0,48.64,0.0,7.0,7.0,1.0
U002618,3,3.0,3396.09,0.0,12.0,12.0,1.0
U002619,1,2.0,109.79,0.0,4.0,4.0,0.0
U002620,3,3.0,1455.94,0.3333333333333333,7.0,7.0,1.0
U002621,1,1.0,80.56,0.0,6.0,6.0,1.0
U002622,2,1.0,295.71,0.0,14.0,14.0,0.0
U002623,0,1.0,22.62,1.0,6.0,6.0,0.0
U002624,3,2.0,3541.77,0.0,9.0,9.0,2.0
U002625,3,3.0,1413.42,0.0,3.0,3.0,2.0
U002626,0,1.0,18.51,1.0,7.0,7.0,0.0
U002627,1,0.0,0.0,0.0,6.0,6.0,0.0
U002628,3,3.0,1949.31,0.0,8.0,8.0,2.0
U002629,2,1.0,2130.49,0.0,9.0,9.0,0.0
U002630,3,5.0,4835.99,0.2,5.0,5.0,2.0
U002631,2,2.0,663.75,0.5,13.0,13.0,0.0
U002632,3,3.0,1254.84,0.0,6.0,6.0,2.0
U002633,0,2.0,3295.94,1.0,12.0,12.0,0.0
U002634,0,4.0,2530.86,0.5,7.0,7.0,0.0
U002635,3,4.0,1720.46,0.5,4.0,4.0,2.0
U002636,2,3.0,1540.45,0.3333333333333333,11.0,11.0,0.0
U002637,2,1.0,396.25,0.0,11.0,11.0,0.0
U002638,2,2.0,550.47,0.0,11.0,11.0,0.0
U002639,1,0.0,0.0,0.0,7.0,7.0,0.0
U002640,1,1.0,228.65,0.0,5.0,5.0,0.0
U002641,3,6.0,2151.9500000000003,0.16666666666666666,4.0,4.0,1.0
U002642,0,1.0,191.91,1.0,8.0,8.0,0.0
U002643,2,2.0,396.94,0.5,11.0,11.0,0.0
U002644,3,5.0,1941.43,0.2,13.0,13.0,2.0
U002645,3,3.0,1225.27,0.3333333333333333,7.0,7.0,1.0
U002646,0,3.0,719.26,0.6666666666666666,12.0,12.0,0.0
U002647,2,1.0,527.55,0.0,11.0,11.0,0.0
U002648,2,2.0,201.16,0.0,11.0,11.0,1.0
U002649,3,5.0,4993.48,0.2,9.0,9.0,1.0
U002650,1,3.0,604.69,0.3333333333333333,5.0,5.0,0.0
